row,id,time,position_x,position_z,looking_at
1,user213,12-04-35-43,0,0,PA-0027
2,user213,12-04-35-97,0,0,none
3,user213,12-04-36-49,0,0,PA-0027
4,user213,12-04-37-00,0,0,none
5,user213,12-04-37-50,0,0,none
6,user213,12-04-38-03,0,0,PA-0027
7,user213,12-04-38-55,0,0,PA-0027
8,user213,12-04-39-07,0,0,PA-0027
9,user213,12-04-39-57,0,0,PA-0027
10,user213,12-04-40-08,0,0,PA-0027
11,user213,12-04-40-60,0,-0.649,PA-0027
12,user213,12-04-41-11,0,-1.299,PA-0027
13,user213,12-04-41-61,-0.749,-1.299,none
14,user213,12-04-42-15,0.15,-1.299,PA-0027
15,user213,12-04-42-68,0.15,-2.348,PA-0027
16,user213,12-04-43-21,0.15,-3.396,PA-0027
17,user213,12-04-43-73,0.15,-3.396,PA-0027
18,user213,12-04-44-24,0.749,-3.396,PA-0027
19,user213,12-04-44-78,0.15,-2.947,PA-0027
20,user213,12-04-45-29,0.15,-2.298,PA-0027
21,user213,12-04-45-81,0.15,-1.898,PA-0027
22,user213,12-04-46-32,0.15,-1.848,PA-0027
23,user213,12-04-46-84,0.15,-1.848,PA-0027
24,user213,12-04-47-36,0.15,-1.848,PA-0027
25,user213,12-04-47-86,0.15,-1.848,PA-0027
26,user213,12-04-48-37,0.15,-1.848,none
27,user213,12-04-48-87,0.15,-1.848,none
28,user213,12-04-49-39,0.15,-1.848,none
29,user213,12-04-49-90,0.15,-1.848,none
30,user213,12-04-50-42,0.15,-1.848,none
31,user213,12-04-50-94,0.15,-1.848,none
32,user213,12-04-51-45,0.15,-1.848,none
33,user213,12-04-51-98,0.15,-1.848,none
34,user213,12-04-52-50,0.15,-1.848,PA-0089
35,user213,12-04-53-02,0.15,-1.848,none
36,user213,12-04-53-52,0.15,-1.848,none
37,user213,12-04-54-03,0.15,-1.848,none
38,user213,12-04-54-53,0.15,-1.848,PA-0023
39,user213,12-04-55-07,0.15,-1.848,none
40,user213,12-04-55-58,0.15,-1.848,none
41,user213,12-04-56-11,0.15,-1.848,none
42,user213,12-04-56-65,0.15,-1.848,PA-0026
43,user213,12-04-57-16,-0.29,-2.277,PA-0023
44,user213,12-04-57-66,0.12,-3.718,PA-0023
45,user213,12-04-58-20,0.862,-4.689,PA-0023
46,user213,12-04-58-71,0.618,-5.361,PA-0023
47,user213,12-04-59-21,0.663,-5.909,PA-0023
48,user213,12-04-59-73,0.966,-5.934,PA-0023
49,user213,12-05-00-26,0.518,-5.971,none
50,user213,12-05-00-79,0.518,-5.971,none
51,user213,12-05-01-31,0.518,-5.971,none
52,user213,12-05-01-84,0.518,-5.971,none
53,user213,12-05-02-36,0.605,-6.966,none
54,user213,12-05-02-87,0.107,-7.009,none
55,user213,12-05-03-41,0.155,-7.707,none
56,user213,12-05-03-92,0.194,-8.505,none
57,user213,12-05-04-44,0.175,-9.104,none
58,user213,12-05-04-95,0.175,-9.104,none
59,user213,12-05-05-49,0.175,-9.104,none
60,user213,12-05-06-00,0.181,-9.803,none
61,user213,12-05-06-54,0.205,-9.404,none
62,user213,12-05-07-05,0.205,-9.404,none
63,user213,12-05-07-55,0.232,-8.506,none
64,user213,12-05-08-07,0.234,-8.456,PA-0023
65,user213,12-05-08-60,0.234,-8.456,PA-0023
66,user213,12-05-09-11,0.234,-8.456,none
67,user213,12-05-09-61,0.234,-8.456,PA-0023
68,user213,12-05-10-13,0.234,-8.456,PA-0023
69,user213,12-05-10-65,0.234,-8.456,none
70,user213,12-05-11-16,0.281,-8.526,PA-0023
71,user213,12-05-11-68,0.32,-8.583,PA-0023
72,user213,12-05-12-18,0.32,-8.583,PA-0023
73,user213,12-05-12-70,0.302,-7.882,none
74,user213,12-05-13-21,0.572,-7.046,none
75,user213,12-05-13-71,1.731,-6.685,none
76,user213,12-05-14-23,3.043,-6.196,none
77,user213,12-05-14-75,4.511,-6.231,none
78,user213,12-05-15-26,4.835,-7.108,none
79,user213,12-05-15-78,4.71,-7.948,none
80,user213,12-05-16-29,4.638,-8.543,none
81,user213,12-05-16-79,4.519,-9.13,none
82,user213,12-05-17-30,4.519,-9.13,none
83,user213,12-05-17-84,4.519,-9.13,none
84,user213,12-05-18-36,4.519,-9.13,PA-0026
