0,9.19152355194,2.46759700775,2.21290683746
1,9.33220481873,2.18878030777,7.96828603745
2,13.8462591171,1.4289547205,7.97385263443
3,13.8835391998,0.773279190063,7.68151569366
4,14.2798776627,1.9123827219,7.61911773682
5,14.3811664581,2.05638742447,8.00663566589
6,16.0698928833,1.44344472885,8.03787994385
7,16.0504703522,0.410267084837,1.1341997385
8,14.4162168503,1.01843810081,1.05584561825
9,14.3075275421,1.99776959419,1.3286690712
10,13.8180074692,0.046125151217,1.28636002541
11,13.7016906738,0.0569376498461,0.997261345387
12,9.22152137756,2.45148992538,1.08829319477
