0.882508814335,0.0437133871019,2.06214189529
0.855896174908,0.0117812352255,0.500536561012
0.859103143215,0.0245045479387,-2.47716259956
0.860093295574,0.0158621110022,-4.02080917358
1.14942312241,0.0395519994199,-4.037961483
1.13336253166,2.40941500664,-10.454949379
-10.2288274765,2.29134607315,-10.4688062668
-10.2704944611,2.26132893562,-4.75533914566
-10.8235530853,0.450685977936,-4.71758127213
-10.9089231491,2.48928427696,-11.0160989761
-25.8378772736,2.41949176788,-10.9635686874
-25.8510017395,2.33425021172,-4.46885251999
-23.9164791107,2.25996446609,-4.43083524704
-23.9125862122,2.31964492798,-4.07104444504
-25.8597774506,2.40951776505,-4.04029226303
-25.8585681915,2.33105969429,2.9110057354
-23.9138412476,2.29770469666,2.93811893463
-23.9139537811,2.40412569046,3.22206020355
-25.826795578,2.50891137123,3.26309680939
-25.7715358734,2.21675443649,16.6435260773
-22.8867874146,2.26207065582,16.6364307404
-22.8958568573,2.25850582123,16.8887042999
-25.7388839722,2.17136049271,16.9039382935
-25.9189224243,2.51660203934,17.6432476044
-18.6617908478,2.3990688324,17.8560333252
-15.3317966461,-0.00471682241186,11.3692150116
-15.0172519684,0.00480723613873,11.5526256561
-18.2137184143,0.12684713304,17.9761295319
-11.7130899429,0.0368638187647,21.2760715485
-10.9972782135,0.00812254659832,19.9587364197
-10.6693763733,0.00202581565827,20.1306533813
-11.3263406754,2.42950391769,21.4787425995
-2.03221511841,2.35730242729,26.2328491211
-1.98389959335,0.0226490069181,20.6429634094
-1.63984513283,0.00353625020944,20.634311676
-1.609120965,0.0513473302126,26.4208431244
0.147698715329,0.115408793092,27.3026256561
0.841931819916,0.17148090899,25.9473342896
0.836323678493,0.0285845696926,25.0125541687
0.831625401974,0.0588258318603,21.86236763
0.826813936234,0.0404244996607,20.3305511475
1.12946856022,0.0458412952721,20.1928386688
1.12006878853,0.0696519389749,14.5581789017
-5.9629278183,1.29314780235,10.9560441971
-9.31632518768,0.00264056795277,17.4357585907
-9.84262084961,1.80250881385E-05,17.1613407135
-6.57738828659,-0.00184142426588,10.6156311035
-12.9242506027,0.119284167886,7.45069551468
-13.663766861,0.00727590592578,8.72981262207
-13.9187955856,0.768193602562,8.58543014526
-13.2685585022,0.956913292408,7.26356649399
-18.9719104767,1.878282547,4.37279081345
-20.0650596619,1.78130841255,4.32785892487
-20.1016273499,0.102039285004,-4.02582502365
-21.811662674,0.0270911790431,-4.05520629883
-21.7985095978,0.0247937683016,-4.43945932388
-19.7700786591,0.114148765802,-4.43972110748
-19.645904541,2.14174890518,2.61601090431
-1.86170613766,0.450796961784,2.58740592003
-1.80914509296,0.00722879124805,-3.21544647217
-1.19464945793,2.41137909889,-3.26407265663
-1.14859759808,2.26383590698,2.52916383743
