row,id,time,position_x,position_z,looking_at
1,user207,19-02-46-45,0,0,none
2,user207,19-02-46-97,0.01,0.004,none
3,user207,19-02-47-47,0.01,0.004,none
4,user207,19-02-47-98,0.01,0.004,none
5,user207,19-02-48-48,0.01,0.004,none
6,user207,19-02-49-00,1.215,-0.252,none
7,user207,19-02-49-50,1.216,-1.752,none
8,user207,19-02-50-02,0.732,-3.178,none
9,user207,19-02-50-52,1.629,-3.538,PA-0083
10,user207,19-02-51-03,2.125,-2.365,none
11,user207,19-02-51-53,2.722,-2.311,PA-0083
12,user207,19-02-52-05,2.247,-1.427,PA-0083
13,user207,19-02-52-57,2.223,-0.628,PA-0083
14,user207,19-02-53-08,2.22,-0.528,PA-0083
15,user207,19-02-53-58,2.37,-0.534,PA-0083
16,user207,19-02-54-08,2.58,-0.293,PA-0083
17,user207,19-02-54-60,2.281,-0.28,PA-0083
18,user207,19-02-55-12,2.281,-0.28,PA-0083
19,user207,19-02-55-63,2.281,-0.28,PA-0083
20,user207,19-02-56-15,2.281,-0.28,PA-0083
21,user207,19-02-56-65,2.285,-0.03,PA-0083
22,user207,19-02-57-17,2.285,-0.03,PA-0083
23,user207,19-02-57-68,2.285,-0.03,PA-0083
24,user207,19-02-58-20,2.285,-0.03,PA-0083
25,user207,19-02-58-72,2.285,-0.03,PA-0083
26,user207,19-02-59-23,2.285,-0.03,PA-0083
27,user207,19-02-59-75,2.285,-0.03,PA-0083
28,user207,19-03-00-25,2.285,-0.03,PA-0083
29,user207,19-03-00-77,2.435,-0.033,PA-0083
30,user207,19-03-01-28,3.984,-0.06,none
31,user207,19-03-01-78,4.434,-0.068,PA-0063
32,user207,19-03-02-30,4.784,-0.082,PA-0063
33,user207,19-03-02-82,4.776,-0.282,PA-0063
34,user207,19-03-03-33,4.786,-0.032,PA-0063
35,user207,19-03-03-83,4.786,-0.032,PA-0063
36,user207,19-03-04-35,4.786,-0.032,PA-0063
37,user207,19-03-04-87,4.786,-0.032,PA-0063
38,user207,19-03-05-37,4.786,-0.032,PA-0063
39,user207,19-03-05-87,4.586,-0.042,PA-0063
40,user207,19-03-06-37,4.686,-0.037,PA-0063
41,user207,19-03-06-88,4.686,-0.037,PA-0063
42,user207,19-03-07-38,4.686,-0.037,PA-0063
43,user207,19-03-07-90,4.686,-0.037,PA-0063
44,user207,19-03-08-40,4.686,-0.037,PA-0063
45,user207,19-03-08-92,4.686,-0.037,PA-0063
46,user207,19-03-09-43,4.686,-0.037,PA-0063
47,user207,19-03-09-95,4.686,-0.037,PA-0063
48,user207,19-03-10-47,4.686,-0.037,PA-0063
49,user207,19-03-10-97,5.385,-0.053,none
50,user207,19-03-11-48,6.935,-0.085,PA-0024
51,user207,19-03-11-98,8.1,0.785,none
52,user207,19-03-12-48,7.495,1.586,none
53,user207,19-03-13-00,8.046,1.625,none
54,user207,19-03-13-52,8.063,2.675,none
55,user207,19-03-14-02,8.63,3.064,PA-0085
56,user207,19-03-14-53,8.63,3.064,PA-0085
57,user207,19-03-15-03,8.23,3.075,PA-0085
58,user207,19-03-15-55,8.23,3.075,PA-0085
59,user207,19-03-16-05,8.23,3.075,PA-0085
60,user207,19-03-16-57,8.23,3.075,PA-0085
61,user207,19-03-17-08,8.23,3.075,PA-0085
